event_name,bout,round,fighter_name,knockdowns,sig_str,sig_str_pct,total_str,takedowns,takedown_pct,submission_attempts,reversals,control_time,head_str,body_str,leg_str,distance_str,clinch_str,ground_str,round_number,sig_str_pct_num,takedown_pct_num,control_seconds,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,takedowns_landed,takedowns_attempted,head_str_landed,head_str_attempted,body_str_landed,body_str_attempted,leg_str_landed,leg_str_attempted,distance_str_landed,distance_str_attempted,clinch_str_landed,clinch_str_attempted,ground_str_landed,ground_str_attempted
UFC 328: Chimaev vs. Strickland,Joshua Van vs. Tatsuro Taira,Round 3,Joshua Van,1.0,57 of 89,64%,64 of 96,1 of 1,100%,2.0,0.0,0:50,54 of 85,3 of 3,0 of 1,41 of 68,4 of 4,12 of 17,3,64.0,100.0,50,57,89,64,96,1,1,54,85,3,3,0,1,41,68,4,4,12,17
UFC 328: Chimaev vs. Strickland,Joshua Van vs. Tatsuro Taira,Round 4,Joshua Van,0.0,19 of 37,51%,31 of 49,0 of 0,,0.0,0.0,0:04,19 of 37,0 of 0,0 of 0,18 of 36,1 of 1,0 of 0,4,51.0,,4,19,37,31,49,0,0,19,37,0,0,0,0,18,36,1,1,0,0
UFC 328: Chimaev vs. Strickland,Joshua Van vs. Tatsuro Taira,Round 5,Joshua Van,0.0,27 of 38,71%,27 of 38,0 of 0,,0.0,0.0,0:00,18 of 29,9 of 9,0 of 0,24 of 35,3 of 3,0 of 0,5,71.0,,0,27,38,27,38,0,0,18,29,9,9,0,0,24,35,3,3,0,0
UFC 328: Chimaev vs. Strickland,Joshua Van vs. Tatsuro Taira,Round 1,Tatsuro Taira,0.0,16 of 26,61%,20 of 31,4 of 5,80%,0.0,0.0,3:40,12 of 22,1 of 1,3 of 3,9 of 16,2 of 2,5 of 8,1,61.0,80.0,220,16,26,20,31,4,5,12,22,1,1,3,3,9,16,2,2,5,8
UFC 328: Chimaev vs. Strickland,Joshua Van vs. Tatsuro Taira,Round 2,Tatsuro Taira,0.0,5 of 19,26%,16 of 32,1 of 3,33%,0.0,0.0,2:53,3 of 15,2 of 3,0 of 1,3 of 17,2 of 2,0 of 0,2,26.0,33.0,173,5,19,16,32,1,3,3,15,2,3,0,1,3,17,2,2,0,0
UFC 328: Chimaev vs. Strickland,Joshua Van vs. Tatsuro Taira,Round 3,Tatsuro Taira,0.0,14 of 49,28%,16 of 51,2 of 7,28%,0.0,0.0,0:42,13 of 46,0 of 2,1 of 1,14 of 47,0 of 1,0 of 1,3,28.0,28.0,42,14,49,16,51,2,7,13,46,0,2,1,1,14,47,0,1,0,1
UFC 328: Chimaev vs. Strickland,Joshua Van vs. Tatsuro Taira,Round 4,Tatsuro Taira,0.0,13 of 34,38%,41 of 62,1 of 3,33%,0.0,0.0,3:15,10 of 29,0 of 2,3 of 3,10 of 30,0 of 0,3 of 4,4,38.0,33.0,195,13,34,41,62,1,3,10,29,0,2,3,3,10,30,0,0,3,4
UFC 328: Chimaev vs. Strickland,Joshua Van vs. Tatsuro Taira,Round 5,Tatsuro Taira,0.0,7 of 23,30%,7 of 23,0 of 3,0%,0.0,0.0,0:08,7 of 19,0 of 2,0 of 2,7 of 21,0 of 2,0 of 0,5,30.0,0.0,8,7,23,7,23,0,3,7,19,0,2,0,2,7,21,0,2,0,0
UFC 328: Chimaev vs. Strickland,Alexander Volkov vs. Waldo Cortes Acosta,Round 1,Alexander Volkov,0.0,33 of 44,75%,33 of 44,0 of 0,,0.0,0.0,0:00,4 of 14,8 of 8,21 of 22,33 of 44,0 of 0,0 of 0,1,75.0,,0,33,44,33,44,0,0,4,14,8,8,21,22,33,44,0,0,0,0
UFC 328: Chimaev vs. Strickland,Alexander Volkov vs. Waldo Cortes Acosta,Round 2,Alexander Volkov,0.0,34 of 56,60%,34 of 56,0 of 1,0%,0.0,0.0,0:00,13 of 31,7 of 11,14 of 14,34 of 56,0 of 0,0 of 0,2,60.0,0.0,0,34,56,34,56,0,1,13,31,7,11,14,14,34,56,0,0,0,0
UFC 328: Chimaev vs. Strickland,Alexander Volkov vs. Waldo Cortes Acosta,Round 3,Alexander Volkov,0.0,21 of 43,48%,21 of 43,0 of 0,,0.0,0.0,0:03,5 of 25,8 of 10,8 of 8,21 of 43,0 of 0,0 of 0,3,48.0,,3,21,43,21,43,0,0,5,25,8,10,8,8,21,43,0,0,0,0
UFC 328: Chimaev vs. Strickland,Alexander Volkov vs. Waldo Cortes Acosta,Round 1,Waldo Cortes Acosta,0.0,15 of 33,45%,15 of 33,0 of 0,,0.0,0.0,0:00,7 of 21,2 of 4,6 of 8,15 of 33,0 of 0,0 of 0,1,45.0,,0,15,33,15,33,0,0,7,21,2,4,6,8,15,33,0,0,0,0
UFC 328: Chimaev vs. Strickland,Alexander Volkov vs. Waldo Cortes Acosta,Round 2,Waldo Cortes Acosta,0.0,22 of 47,46%,22 of 47,0 of 0,,0.0,0.0,0:00,8 of 29,3 of 6,11 of 12,22 of 47,0 of 0,0 of 0,2,46.0,,0,22,47,22,47,0,0,8,29,3,6,11,12,22,47,0,0,0,0
UFC 328: Chimaev vs. Strickland,Alexander Volkov vs. Waldo Cortes Acosta,Round 3,Waldo Cortes Acosta,0.0,17 of 50,34%,17 of 50,0 of 1,0%,0.0,0.0,0:01,15 of 41,1 of 3,1 of 6,16 of 49,1 of 1,0 of 0,3,34.0,0.0,1,17,50,17,50,0,1,15,41,1,3,1,6,16,49,1,1,0,0
UFC 328: Chimaev vs. Strickland,Sean Brady vs. Joaquin Buckley,Round 1,Sean Brady,0.0,34 of 68,50%,51 of 89,1 of 3,33%,0.0,0.0,3:12,34 of 68,0 of 0,0 of 0,2 of 9,0 of 0,32 of 59,1,50.0,33.0,192,34,68,51,89,1,3,34,68,0,0,0,0,2,9,0,0,32,59
UFC 328: Chimaev vs. Strickland,Sean Brady vs. Joaquin Buckley,Round 2,Sean Brady,0.0,18 of 52,34%,90 of 161,2 of 4,50%,0.0,0.0,4:33,18 of 52,0 of 0,0 of 0,1 of 2,0 of 0,17 of 50,2,34.0,50.0,273,18,52,90,161,2,4,18,52,0,0,0,0,1,2,0,0,17,50
UFC 328: Chimaev vs. Strickland,Sean Brady vs. Joaquin Buckley,Round 3,Sean Brady,0.0,25 of 60,41%,104 of 166,1 of 3,33%,0.0,0.0,4:24,24 of 59,0 of 0,1 of 1,3 of 4,0 of 0,22 of 56,3,41.0,33.0,264,25,60,104,166,1,3,24,59,0,0,1,1,3,4,0,0,22,56
UFC 328: Chimaev vs. Strickland,Sean Brady vs. Joaquin Buckley,Round 1,Joaquin Buckley,0.0,1 of 8,12%,1 of 8,0 of 0,,0.0,0.0,0:00,0 of 6,0 of 1,1 of 1,1 of 8,0 of 0,0 of 0,1,12.0,,0,1,8,1,8,0,0,0,6,0,1,1,1,1,8,0,0,0,0
UFC 328: Chimaev vs. Strickland,Sean Brady vs. Joaquin Buckley,Round 2,Joaquin Buckley,0.0,4 of 16,25%,11 of 28,0 of 0,,0.0,0.0,0:00,2 of 14,2 of 2,0 of 0,4 of 16,0 of 0,0 of 0,2,25.0,,0,4,16,11,28,0,0,2,14,2,2,0,0,4,16,0,0,0,0
UFC 328: Chimaev vs. Strickland,Sean Brady vs. Joaquin Buckley,Round 3,Joaquin Buckley,0.0,0 of 7,0%,9 of 17,0 of 0,,0.0,0.0,0:00,0 of 7,0 of 0,0 of 0,0 of 7,0 of 0,0 of 0,3,0.0,,0,0,7,9,17,0,0,0,7,0,0,0,0,0,7,0,0,0,0
UFC 328: Chimaev vs. Strickland,King Green vs. Jeremy Stephens,Round 1,King Green,0.0,57 of 87,65%,64 of 95,1 of 1,100%,1.0,0.0,1:34,44 of 69,9 of 14,4 of 4,22 of 41,0 of 0,35 of 46,1,65.0,100.0,94,57,87,64,95,1,1,44,69,9,14,4,4,22,41,0,0,35,46
UFC 328: Chimaev vs. Strickland,King Green vs. Jeremy Stephens,Round 1,Jeremy Stephens,0.0,5 of 13,38%,7 of 15,0 of 0,,1.0,0.0,0:07,3 of 10,0 of 1,2 of 2,4 of 12,1 of 1,0 of 0,1,38.0,,7,5,13,7,15,0,0,3,10,0,1,2,2,4,12,1,1,0,0
UFC 328: Chimaev vs. Strickland,Ateba Gautier vs. Ozzy Diaz,Round 1,Ateba Gautier,0.0,12 of 55,21%,16 of 59,0 of 0,,0.0,0.0,0:00,8 of 49,2 of 4,2 of 2,11 of 54,1 of 1,0 of 0,1,21.0,,0,12,55,16,59,0,0,8,49,2,4,2,2,11,54,1,1,0,0
UFC 328: Chimaev vs. Strickland,Ateba Gautier vs. Ozzy Diaz,Round 2,Ateba Gautier,1.0,11 of 27,40%,11 of 27,0 of 0,,0.0,0.0,0:00,7 of 20,4 of 7,0 of 0,9 of 25,0 of 0,2 of 2,2,40.0,,0,11,27,11,27,0,0,7,20,4,7,0,0,9,25,0,0,2,2
UFC 328: Chimaev vs. Strickland,Ateba Gautier vs. Ozzy Diaz,Round 1,Ozzy Diaz,0.0,4 of 12,33%,6 of 14,0 of 3,0%,0.0,0.0,1:03,4 of 11,0 of 1,0 of 0,4 of 12,0 of 0,0 of 0,1,33.0,0.0,63,4,12,6,14,0,3,4,11,0,1,0,0,4,12,0,0,0,0
UFC 328: Chimaev vs. Strickland,Ateba Gautier vs. Ozzy Diaz,Round 2,Ozzy Diaz,0.0,2 of 8,25%,2 of 8,0 of 0,,0.0,0.0,0:00,1 of 7,1 of 1,0 of 0,2 of 8,0 of 0,0 of 0,2,25.0,,0,2,8,2,8,0,0,1,7,1,1,0,0,2,8,0,0,0,0
UFC 328: Chimaev vs. Strickland,Joel Alvarez vs. Yaroslav Amosov,Round 1,Joel Alvarez,0.0,2 of 6,33%,3 of 7,0 of 0,,0.0,0.0,0:00,2 of 6,0 of 0,0 of 0,2 of 6,0 of 0,0 of 0,1,33.0,,0,2,6,3,7,0,0,2,6,0,0,0,0,2,6,0,0,0,0
UFC 328: Chimaev vs. Strickland,Joel Alvarez vs. Yaroslav Amosov,Round 2,Joel Alvarez,0.0,6 of 16,37%,6 of 16,0 of 0,,0.0,0.0,0:00,5 of 14,1 of 2,0 of 0,6 of 16,0 of 0,0 of 0,2,37.0,,0,6,16,6,16,0,0,5,14,1,2,0,0,6,16,0,0,0,0
UFC 328: Chimaev vs. Strickland,Joel Alvarez vs. Yaroslav Amosov,Round 1,Yaroslav Amosov,0.0,10 of 17,58%,16 of 23,5 of 9,55%,0.0,0.0,3:43,8 of 13,0 of 1,2 of 3,3 of 9,5 of 6,2 of 2,1,58.0,55.0,223,10,17,16,23,5,9,8,13,0,1,2,3,3,9,5,6,2,2
UFC 328: Chimaev vs. Strickland,Joel Alvarez vs. Yaroslav Amosov,Round 2,Yaroslav Amosov,0.0,6 of 11,54%,6 of 11,1 of 2,50%,1.0,0.0,0:09,3 of 7,1 of 1,2 of 3,6 of 11,0 of 0,0 of 0,2,54.0,50.0,9,6,11,6,11,1,2,3,7,1,1,2,3,6,11,0,0,0,0
UFC 328: Chimaev vs. Strickland,Grant Dawson vs. Mateusz Rebecki,Round 1,Grant Dawson,0.0,13 of 21,61%,24 of 35,0 of 0,,1.0,0.0,2:37,7 of 15,6 of 6,0 of 0,4 of 12,5 of 5,4 of 4,1,61.0,,157,13,21,24,35,0,0,7,15,6,6,0,0,4,12,5,5,4,4
UFC 328: Chimaev vs. Strickland,Grant Dawson vs. Mateusz Rebecki,Round 2,Grant Dawson,0.0,20 of 69,28%,21 of 70,0 of 2,0%,0.0,0.0,0:14,10 of 48,8 of 17,2 of 4,19 of 66,1 of 2,0 of 1,2,28.0,0.0,14,20,69,21,70,0,2,10,48,8,17,2,4,19,66,1,2,0,1
UFC 328: Chimaev vs. Strickland,Grant Dawson vs. Mateusz Rebecki,Round 3,Grant Dawson,0.0,2 of 4,50%,26 of 31,1 of 1,100%,3.0,0.0,4:17,2 of 4,0 of 0,0 of 0,1 of 3,0 of 0,1 of 1,3,50.0,100.0,257,2,4,26,31,1,1,2,4,0,0,0,0,1,3,0,0,1,1
UFC 328: Chimaev vs. Strickland,Grant Dawson vs. Mateusz Rebecki,Round 1,Mateusz Rebecki,0.0,8 of 11,72%,9 of 12,0 of 2,0%,0.0,1.0,0:50,7 of 10,0 of 0,1 of 1,4 of 6,4 of 4,0 of 1,1,72.0,0.0,50,8,11,9,12,0,2,7,10,0,0,1,1,4,6,4,4,0,1
UFC 328: Chimaev vs. Strickland,Grant Dawson vs. Mateusz Rebecki,Round 2,Mateusz Rebecki,1.0,24 of 51,47%,34 of 62,1 of 3,33%,0.0,0.0,1:29,20 of 45,1 of 2,3 of 4,22 of 42,0 of 0,2 of 9,2,47.0,33.0,89,24,51,34,62,1,3,20,45,1,2,3,4,22,42,0,0,2,9
UFC 328: Chimaev vs. Strickland,Grant Dawson vs. Mateusz Rebecki,Round 3,Mateusz Rebecki,0.0,1 of 2,50%,6 of 7,0 of 0,,0.0,0.0,0:03,0 of 1,0 of 0,1 of 1,1 of 2,0 of 0,0 of 0,3,50.0,,3,1,2,6,7,0,0,0,1,0,0,1,1,1,2,0,0,0,0
UFC 328: Chimaev vs. Strickland,Jim Miller vs. Jared Gordon,Round 1,Jim Miller,0.0,9 of 17,52%,10 of 18,0 of 0,,1.0,0.0,0:00,5 of 13,3 of 3,1 of 1,9 of 17,0 of 0,0 of 0,1,52.0,,0,9,17,10,18,0,0,5,13,3,3,1,1,9,17,0,0,0,0
UFC 328: Chimaev vs. Strickland,Jim Miller vs. Jared Gordon,Round 1,Jared Gordon,0.0,7 of 16,43%,8 of 17,2 of 2,100%,0.0,0.0,0:44,4 of 11,2 of 3,1 of 2,7 of 15,0 of 1,0 of 0,1,43.0,100.0,44,7,16,8,17,2,2,4,11,2,3,1,2,7,15,0,1,0,0
UFC 328: Chimaev vs. Strickland,Roman Kopylov vs. Marco Tulio,Round 1,Roman Kopylov,0.0,15 of 39,38%,15 of 39,0 of 0,,0.0,0.0,0:00,6 of 22,7 of 10,2 of 7,15 of 39,0 of 0,0 of 0,1,38.0,,0,15,39,15,39,0,0,6,22,7,10,2,7,15,39,0,0,0,0
UFC 328: Chimaev vs. Strickland,Roman Kopylov vs. Marco Tulio,Round 2,Roman Kopylov,1.0,22 of 44,50%,23 of 45,0 of 0,,0.0,0.0,0:45,19 of 38,2 of 4,1 of 2,16 of 32,0 of 0,6 of 12,2,50.0,,45,22,44,23,45,0,0,19,38,2,4,1,2,16,32,0,0,6,12
UFC 328: Chimaev vs. Strickland,Roman Kopylov vs. Marco Tulio,Round 3,Roman Kopylov,2.0,24 of 41,58%,31 of 48,1 of 1,100%,0.0,0.0,1:49,21 of 37,3 of 3,0 of 1,15 of 31,4 of 5,5 of 5,3,58.0,100.0,109,24,41,31,48,1,1,21,37,3,3,0,1,15,31,4,5,5,5
UFC 328: Chimaev vs. Strickland,Roman Kopylov vs. Marco Tulio,Round 1,Marco Tulio,0.0,22 of 61,36%,22 of 61,0 of 0,,0.0,0.0,0:00,7 of 37,8 of 14,7 of 10,22 of 61,0 of 0,0 of 0,1,36.0,,0,22,61,22,61,0,0,7,37,8,14,7,10,22,61,0,0,0,0
UFC 328: Chimaev vs. Strickland,Roman Kopylov vs. Marco Tulio,Round 2,Marco Tulio,0.0,26 of 57,45%,36 of 67,0 of 0,,0.0,0.0,0:00,11 of 37,7 of 11,8 of 9,26 of 57,0 of 0,0 of 0,2,45.0,,0,26,57,36,67,0,0,11,37,7,11,8,9,26,57,0,0,0,0
UFC 328: Chimaev vs. Strickland,Roman Kopylov vs. Marco Tulio,Round 3,Marco Tulio,0.0,14 of 42,33%,22 of 50,0 of 0,,0.0,0.0,0:00,10 of 31,3 of 9,1 of 2,14 of 41,0 of 1,0 of 0,3,33.0,,0,14,42,22,50,0,0,10,31,3,9,1,2,14,41,0,1,0,0
UFC 328: Chimaev vs. Strickland,Pat Sabatini vs. William Gomis,Round 1,Pat Sabatini,0.0,3 of 11,27%,16 of 24,1 of 6,16%,0.0,0.0,4:36,2 of 10,1 of 1,0 of 0,0 of 4,3 of 7,0 of 0,1,27.0,16.0,276,3,11,16,24,1,6,2,10,1,1,0,0,0,4,3,7,0,0
UFC 328: Chimaev vs. Strickland,Pat Sabatini vs. William Gomis,Round 2,Pat Sabatini,0.0,8 of 30,26%,31 of 54,1 of 7,14%,0.0,0.0,3:17,2 of 19,2 of 5,4 of 6,7 of 27,1 of 3,0 of 0,2,26.0,14.0,197,8,30,31,54,1,7,2,19,2,5,4,6,7,27,1,3,0,0
UFC 328: Chimaev vs. Strickland,Pat Sabatini vs. William Gomis,Round 3,Pat Sabatini,0.0,14 of 29,48%,31 of 47,1 of 7,14%,0.0,0.0,3:19,3 of 15,3 of 4,8 of 10,11 of 26,3 of 3,0 of 0,3,48.0,14.0,199,14,29,31,47,1,7,3,15,3,4,8,10,11,26,3,3,0,0
UFC 328: Chimaev vs. Strickland,Pat Sabatini vs. William Gomis,Round 1,William Gomis,0.0,2 of 4,50%,8 of 11,0 of 0,,0.0,0.0,0:00,1 of 3,1 of 1,0 of 0,0 of 1,2 of 3,0 of 0,1,50.0,,0,2,4,8,11,0,0,1,3,1,1,0,0,0,1,2,3,0,0
UFC 328: Chimaev vs. Strickland,Pat Sabatini vs. William Gomis,Round 2,William Gomis,0.0,10 of 30,33%,20 of 40,0 of 0,,0.0,0.0,0:00,5 of 22,4 of 6,1 of 2,7 of 26,3 of 4,0 of 0,2,33.0,,0,10,30,20,40,0,0,5,22,4,6,1,2,7,26,3,4,0,0
UFC 328: Chimaev vs. Strickland,Pat Sabatini vs. William Gomis,Round 3,William Gomis,0.0,11 of 30,36%,26 of 47,0 of 0,,0.0,0.0,0:00,6 of 25,3 of 3,2 of 2,6 of 22,5 of 8,0 of 0,3,36.0,,0,11,30,26,47,0,0,6,25,3,3,2,2,6,22,5,8,0,0
UFC 328: Chimaev vs. Strickland,Baisangur Susurkaev vs. Djorden Santos,Round 1,Baisangur Susurkaev,0.0,21 of 58,36%,21 of 58,0 of 1,0%,0.0,0.0,0:00,6 of 34,7 of 15,8 of 9,21 of 58,0 of 0,0 of 0,1,36.0,0.0,0,21,58,21,58,0,1,6,34,7,15,8,9,21,58,0,0,0,0
UFC 328: Chimaev vs. Strickland,Baisangur Susurkaev vs. Djorden Santos,Round 2,Baisangur Susurkaev,0.0,56 of 104,53%,66 of 114,0 of 0,,0.0,0.0,0:00,29 of 69,17 of 24,10 of 11,54 of 102,2 of 2,0 of 0,2,53.0,,0,56,104,66,114,0,0,29,69,17,24,10,11,54,102,2,2,0,0
UFC 328: Chimaev vs. Strickland,Baisangur Susurkaev vs. Djorden Santos,Round 3,Baisangur Susurkaev,0.0,30 of 51,58%,49 of 70,1 of 4,25%,1.0,0.0,2:16,21 of 40,7 of 9,2 of 2,23 of 42,0 of 0,7 of 9,3,58.0,25.0,136,30,51,49,70,1,4,21,40,7,9,2,2,23,42,0,0,7,9
UFC 328: Chimaev vs. Strickland,Baisangur Susurkaev vs. Djorden Santos,Round 1,Djorden Santos,0.0,19 of 58,32%,19 of 58,0 of 0,,0.0,0.0,0:00,15 of 53,1 of 2,3 of 3,18 of 55,1 of 3,0 of 0,1,32.0,,0,19,58,19,58,0,0,15,53,1,2,3,3,18,55,1,3,0,0
UFC 328: Chimaev vs. Strickland,Baisangur Susurkaev vs. Djorden Santos,Round 2,Djorden Santos,0.0,45 of 108,41%,51 of 114,0 of 1,0%,0.0,0.0,0:21,42 of 102,2 of 4,1 of 2,40 of 103,5 of 5,0 of 0,2,41.0,0.0,21,45,108,51,114,0,1,42,102,2,4,1,2,40,103,5,5,0,0
UFC 328: Chimaev vs. Strickland,Baisangur Susurkaev vs. Djorden Santos,Round 3,Djorden Santos,0.0,14 of 45,31%,19 of 50,0 of 0,,0.0,0.0,0:00,12 of 43,2 of 2,0 of 0,12 of 43,2 of 2,0 of 0,3,31.0,,0,14,45,19,50,0,0,12,43,2,2,0,0,12,43,2,2,0,0
UFC 328: Chimaev vs. Strickland,Clayton Carpenter vs. Jose Ochoa,Round 1,Clayton Carpenter,0.0,23 of 49,46%,25 of 51,0 of 3,0%,0.0,0.0,0:07,8 of 27,10 of 17,5 of 5,19 of 44,4 of 5,0 of 0,1,46.0,0.0,7,23,49,25,51,0,3,8,27,10,17,5,5,19,44,4,5,0,0
UFC 328: Chimaev vs. Strickland,Clayton Carpenter vs. Jose Ochoa,Round 2,Clayton Carpenter,0.0,25 of 54,46%,25 of 54,0 of 2,0%,0.0,0.0,0:00,12 of 33,4 of 12,9 of 9,25 of 53,0 of 1,0 of 0,2,46.0,0.0,0,25,54,25,54,0,2,12,33,4,12,9,9,25,53,0,1,0,0
UFC 328: Chimaev vs. Strickland,Clayton Carpenter vs. Jose Ochoa,Round 3,Clayton Carpenter,0.0,20 of 50,40%,20 of 50,1 of 2,50%,0.0,0.0,1:00,4 of 22,11 of 20,5 of 8,17 of 46,2 of 2,1 of 2,3,40.0,50.0,60,20,50,20,50,1,2,4,22,11,20,5,8,17,46,2,2,1,2
UFC 328: Chimaev vs. Strickland,Clayton Carpenter vs. Jose Ochoa,Round 1,Jose Ochoa,1.0,54 of 98,55%,60 of 104,0 of 2,0%,0.0,0.0,0:44,28 of 67,14 of 18,12 of 13,49 of 88,1 of 1,4 of 9,1,55.0,0.0,44,54,98,60,104,0,2,28,67,14,18,12,13,49,88,1,1,4,9
UFC 328: Chimaev vs. Strickland,Clayton Carpenter vs. Jose Ochoa,Round 2,Jose Ochoa,0.0,51 of 94,54%,51 of 94,0 of 0,,0.0,0.0,0:25,23 of 56,19 of 29,9 of 9,44 of 84,6 of 9,1 of 1,2,54.0,,25,51,94,51,94,0,0,23,56,19,29,9,9,44,84,6,9,1,1
UFC 328: Chimaev vs. Strickland,Clayton Carpenter vs. Jose Ochoa,Round 3,Jose Ochoa,0.0,48 of 77,62%,69 of 98,0 of 0,,0.0,0.0,0:00,28 of 51,12 of 17,8 of 9,47 of 76,1 of 1,0 of 0,3,62.0,,0,48,77,69,98,0,0,28,51,12,17,8,9,47,76,1,1,0,0
UFC Fight Night: Della Maddalena vs. Prates,Jack Della Maddalena vs. Carlos Prates,Round 1,Jack Della Maddalena,0.0,15 of 30,50%,23 of 40,1 of 1,100%,0.0,0.0,0:33,5 of 18,5 of 7,5 of 5,15 of 30,0 of 0,0 of 0,1,50.0,100.0,33,15,30,23,40,1,1,5,18,5,7,5,5,15,30,0,0,0,0
UFC Fight Night: Della Maddalena vs. Prates,Jack Della Maddalena vs. Carlos Prates,Round 2,Jack Della Maddalena,0.0,25 of 39,64%,29 of 43,1 of 2,50%,0.0,0.0,0:33,19 of 28,3 of 7,3 of 4,25 of 39,0 of 0,0 of 0,2,64.0,50.0,33,25,39,29,43,1,2,19,28,3,7,3,4,25,39,0,0,0,0
UFC Fight Night: Della Maddalena vs. Prates,Jack Della Maddalena vs. Carlos Prates,Round 3,Jack Della Maddalena,0.0,1 of 7,14%,1 of 7,0 of 2,0%,0.0,0.0,0:07,1 of 6,0 of 1,0 of 0,1 of 7,0 of 0,0 of 0,3,14.0,0.0,7,1,7,1,7,0,2,1,6,0,1,0,0,1,7,0,0,0,0
UFC Fight Night: Della Maddalena vs. Prates,Jack Della Maddalena vs. Carlos Prates,Round 1,Carlos Prates,0.0,22 of 45,48%,22 of 45,0 of 0,,0.0,0.0,0:00,13 of 34,3 of 4,6 of 7,22 of 45,0 of 0,0 of 0,1,48.0,,0,22,45,22,45,0,0,13,34,3,4,6,7,22,45,0,0,0,0
UFC Fight Night: Della Maddalena vs. Prates,Jack Della Maddalena vs. Carlos Prates,Round 2,Carlos Prates,1.0,36 of 79,45%,36 of 79,0 of 0,,0.0,0.0,0:02,27 of 69,5 of 6,4 of 4,35 of 78,0 of 0,1 of 1,2,45.0,,2,36,79,36,79,0,0,27,69,5,6,4,4,35,78,0,0,1,1
UFC Fight Night: Della Maddalena vs. Prates,Jack Della Maddalena vs. Carlos Prates,Round 3,Carlos Prates,2.0,46 of 69,66%,46 of 69,0 of 0,,0.0,0.0,0:40,39 of 61,3 of 4,4 of 4,32 of 48,1 of 1,13 of 20,3,66.0,,40,46,69,46,69,0,0,39,61,3,4,4,4,32,48,1,1,13,20
UFC Fight Night: Della Maddalena vs. Prates,Beneil Dariush vs. Quillan Salkilld,Round 1,Beneil Dariush,0.0,3 of 9,33%,4 of 10,2 of 5,40%,0.0,0.0,2:32,2 of 7,0 of 1,1 of 1,3 of 7,0 of 2,0 of 0,1,33.0,40.0,152,3,9,4,10,2,5,2,7,0,1,1,1,3,7,0,2,0,0
UFC Fight Night: Della Maddalena vs. Prates,Beneil Dariush vs. Quillan Salkilld,Round 1,Quillan Salkilld,1.0,12 of 19,63%,15 of 24,0 of 2,0%,0.0,0.0,0:20,11 of 18,1 of 1,0 of 0,7 of 13,2 of 3,3 of 3,1,63.0,0.0,20,12,19,15,24,0,2,11,18,1,1,0,0,7,13,2,3,3,3
UFC Fight Night: Della Maddalena vs. Prates,Tim Elliott vs. Steve Erceg,Round 1,Tim Elliott,0.0,39 of 91,42%,40 of 93,2 of 3,66%,0.0,0.0,0:18,20 of 57,5 of 15,14 of 19,39 of 89,0 of 2,0 of 0,1,42.0,66.0,18,39,91,40,93,2,3,20,57,5,15,14,19,39,89,0,2,0,0
UFC Fight Night: Della Maddalena vs. Prates,Tim Elliott vs. Steve Erceg,Round 2,Tim Elliott,0.0,27 of 78,34%,28 of 79,0 of 4,0%,0.0,0.0,0:16,10 of 56,4 of 8,13 of 14,24 of 75,3 of 3,0 of 0,2,34.0,0.0,16,27,78,28,79,0,4,10,56,4,8,13,14,24,75,3,3,0,0
UFC Fight Night: Della Maddalena vs. Prates,Tim Elliott vs. Steve Erceg,Round 3,Tim Elliott,0.0,24 of 92,26%,25 of 93,0 of 4,0%,0.0,0.0,0:00,14 of 78,2 of 4,8 of 10,24 of 91,0 of 1,0 of 0,3,26.0,0.0,0,24,92,25,93,0,4,14,78,2,4,8,10,24,91,0,1,0,0
UFC Fight Night: Della Maddalena vs. Prates,Tim Elliott vs. Steve Erceg,Round 1,Steve Erceg,0.0,24 of 55,43%,24 of 55,0 of 0,,0.0,0.0,0:00,21 of 52,3 of 3,0 of 0,21 of 52,3 of 3,0 of 0,1,43.0,,0,24,55,24,55,0,0,21,52,3,3,0,0,21,52,3,3,0,0
UFC Fight Night: Della Maddalena vs. Prates,Tim Elliott vs. Steve Erceg,Round 2,Steve Erceg,0.0,47 of 85,55%,47 of 85,1 of 2,50%,0.0,0.0,0:29,44 of 82,3 of 3,0 of 0,44 of 81,3 of 4,0 of 0,2,55.0,50.0,29,47,85,47,85,1,2,44,82,3,3,0,0,44,81,3,4,0,0
UFC Fight Night: Della Maddalena vs. Prates,Tim Elliott vs. Steve Erceg,Round 3,Steve Erceg,0.0,65 of 114,57%,65 of 114,0 of 1,0%,0.0,0.0,0:00,57 of 102,8 of 12,0 of 0,64 of 112,1 of 2,0 of 0,3,57.0,0.0,0,65,114,65,114,0,1,57,102,8,12,0,0,64,112,1,2,0,0
UFC Fight Night: Della Maddalena vs. Prates,Marwan Rahiki vs. Ollie Schmid,Round 1,Marwan Rahiki,1.0,22 of 40,55%,22 of 40,0 of 0,,0.0,0.0,0:04,14 of 25,2 of 7,6 of 8,19 of 36,0 of 0,3 of 4,1,55.0,,4,22,40,22,40,0,0,14,25,2,7,6,8,19,36,0,0,3,4
UFC Fight Night: Della Maddalena vs. Prates,Marwan Rahiki vs. Ollie Schmid,Round 1,Ollie Schmid,0.0,9 of 30,30%,9 of 30,0 of 0,,0.0,0.0,0:00,0 of 15,3 of 6,6 of 9,9 of 30,0 of 0,0 of 0,1,30.0,,0,9,30,9,30,0,0,0,15,3,6,6,9,9,30,0,0,0,0
